Capability ID,Area,Haskell source,Python target,User-visible behavior,Priority,State,Verification level,Known divergences,Notes
VER-DIFF-ATTR-001,Verification,tests and CLI oracle,scripts/run_differential.py,Differential coverage for attribute/container family on markdown and json routes,High,verified_smoke,smoke,,SMOKE-MD-MD-035..041 and SMOKE-MD-JSON-032..038
VER-DIFF-FIGURE-001,Verification,tests and CLI oracle,scripts/run_differential.py,Differential coverage for standalone image figure normalization,High,verified_smoke,smoke,,Standalone image attrs verified on markdown and json routes
AST-TABLE-001,AST,src/Text/Pandoc/Definition.hs,src/pandoc_py/ast/__init__.py,"Table block node with caption, alignments, header row, and body rows",High,verified_smoke,smoke,,Single-paragraph cell blocks only in current slice
RD-MD-TABLE-PIPE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Simple pipe table parsing,High,verified_smoke,smoke,,Top-level pipe tables with required header and delimiter rows
RD-MD-TABLE-ALIGN-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Pipe table column alignment parsing,High,verified_smoke,smoke,,AlignDefault/Left/Center/Right from delimiter row
RD-MD-TABLE-CAPTION-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Pipe table caption parsing before and after table blocks,High,verified_smoke,smoke,,Single-line captions only in current slice
RD-MD-TABLE-INLINE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Current inline slice supported inside table cells,High,verified_smoke,smoke,,Cells restricted to one paragraph of current inline slice
WR-MD-TABLE-NORMALIZE-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/markdown.py,Markdown table normalization to Pandoc simple-table surface,High,verified_smoke,smoke,,Pipe-table inputs normalize to simple-table markdown output
WR-MD-TABLE-ALIGN-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/markdown.py,Markdown table row alignment rendering,High,verified_smoke,smoke,,Header and body cells aligned to Pandoc markdown output
WR-MD-TABLE-CAPTION-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/markdown.py,Markdown table caption rendering,High,verified_smoke,smoke,,Captions normalize to post-table `: caption` form
WR-JSON-TABLE-001,Writer,src/Text/Pandoc/Writers/JSON.hs,src/pandoc_py/writers/pandoc_json.py,Pandoc-JSON Table payload emission for simple tables,High,verified_smoke,smoke,,"Header, body, colspec, and empty foot payload covered"
WR-JSON-TABLE-CAPTION-001,Writer,src/Text/Pandoc/Writers/JSON.hs,src/pandoc_py/writers/pandoc_json.py,Pandoc-JSON Table caption payload emission,High,verified_smoke,smoke,,Single-line caption payload verified
AST-NOTE-001,AST,src/Text/Pandoc/Definition.hs,src/pandoc_py/ast/__init__.py,Note inline node supported,High,verified_smoke,smoke,,Inline note blocks normalize through markdown footnote emission and Pandoc-JSON Note payloads
AST-DEFLIST-001,AST,src/Text/Pandoc/Definition.hs,src/pandoc_py/ast/__init__.py,DefinitionList block node supported,High,verified_smoke,smoke,,Term inlines plus one-paragraph definitions with optional continuation lines in current slice
RD-MD-DEFLIST-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Classic definition list parsing,High,verified_smoke,smoke,,Top-level term plus colon definition items merged across adjacent definition-list blocks
RD-MD-DEFLIST-CONT-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Definition list continuation-line parsing,High,verified_smoke,smoke,,Indented continuation lines stay inside the current single-paragraph definition slice
WR-MD-DEFLIST-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/markdown.py,Markdown definition list rendering,High,verified_smoke,smoke,,Normalizes to Pandoc colon-definition markdown surface
WR-JSON-DEFLIST-001,Writer,src/Text/Pandoc/Writers/JSON.hs,src/pandoc_py/writers/pandoc_json.py,Pandoc-JSON DefinitionList payload emission,High,verified_smoke,smoke,,Definition blocks emitted as Plain payloads in current slice
RD-MD-FOOTNOTE-REF-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Reference footnote parsing,High,verified_smoke,smoke,,Parses [^id] references plus top-level [^id]: definitions into Note inlines
RD-MD-FOOTNOTE-INLINE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Inline note parsing,High,verified_smoke,smoke,,Parses ^[text] inline notes into Note inline nodes
RD-MD-FOOTNOTE-CONT-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Footnote continuation-line parsing,High,verified_smoke,smoke,,Indented continuation lines remain inside the current single-paragraph footnote slice
WR-MD-FOOTNOTE-EMIT-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/markdown.py,Markdown footnote definition emission,High,verified_smoke,smoke,,Notes normalize to numbered reference footnotes appended at document end
WR-MD-FOOTNOTE-NORM-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/markdown.py,Markdown inline-note normalization to reference-style footnotes,High,verified_smoke,smoke,,Inline notes and reference notes both emit Pandoc-aligned numbered footnotes
WR-JSON-NOTE-001,Writer,src/Text/Pandoc/Writers/JSON.hs,src/pandoc_py/writers/pandoc_json.py,Pandoc-JSON Note payload emission,High,verified_smoke,smoke,,Current note blocks emit as Note with paragraph payloads and continuation SoftBreaks preserved
RD-MD-TASK-BULLET-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Bullet task-list parsing,High,verified_smoke,smoke,,Parses [ ] and [x] markers into checkbox glyph inlines
RD-MD-TASK-ORDERED-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Ordered task-list parsing,High,verified_smoke,smoke,,Parses ordered task markers with preserved start number
RD-MD-LIST-CONT-BULLET-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Bullet-list continuation paragraph parsing,High,verified_smoke,smoke,,Continuation lines and blank-separated continuation paragraphs stay inside the same bullet item
RD-MD-LIST-CONT-ORDERED-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Ordered-list continuation paragraph parsing,High,verified_smoke,smoke,,SoftBreak continuation lines and loose ordered-item paragraphs now supported
RD-MD-LIST-NEST-BULLET-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Nested bullet-list parsing inside list items,High,verified_smoke,smoke,,One-level nested bullet lists supported through recursive list item parsing
RD-MD-LIST-NEST-ORDERED-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Nested ordered-list parsing inside list items,High,verified_smoke,smoke,,One-level nested ordered lists supported through recursive list item parsing
WR-MD-LIST-TASK-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/markdown.py,Markdown task-list rendering,High,verified_smoke,smoke,,Checkbox glyph paragraph heads normalize to [ ] and [x] task-list syntax
WR-MD-LIST-COMPACT-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/markdown.py,Compact nested-list rendering,High,verified_smoke,smoke,,Simple paragraph plus nested sublist items emit without loose-list blank lines
WR-MD-LIST-LOOSE-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/markdown.py,Loose multi-block list rendering,High,verified_smoke,smoke,,Loose lists emit Pandoc-aligned blank-line separation between sibling items
WR-JSON-LIST-TASK-001,Writer,src/Text/Pandoc/Writers/JSON.hs,src/pandoc_py/writers/pandoc_json.py,Pandoc-JSON task-list payload emission,High,verified_smoke,smoke,,Task-list items emit checkbox glyph inlines inside list item Plain payloads
WR-JSON-LIST-COMPACT-001,Writer,src/Text/Pandoc/Writers/JSON.hs,src/pandoc_py/writers/pandoc_json.py,Pandoc-JSON compact nested-list payload parity,High,verified_smoke,smoke,,Compact items emit first paragraph as Plain even when followed by nested sublists
WR-JSON-LIST-LOOSE-001,Writer,src/Text/Pandoc/Writers/JSON.hs,src/pandoc_py/writers/pandoc_json.py,Pandoc-JSON loose-list payload parity,High,verified_smoke,smoke,,Loose lists upgrade sibling item paragraphs to Para across the whole list
RD-MD-RAWTEX-INLINE-CMD-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Raw TeX inline command parsing,High,verified_smoke,smoke,,Parses bare inline TeX commands like \LaTeX{} as RawInline tex
RD-MD-RAWTEX-INLINE-ATTR-TEX-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Raw inline `{=tex}` parsing,High,verified_smoke,smoke,,Parses backtick raw inline spans tagged with tex
RD-MD-RAWTEX-INLINE-ATTR-LATEX-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Raw inline `{=latex}` parsing,High,verified_smoke,smoke,,Parses backtick raw inline spans tagged with latex
RD-MD-RAWTEX-BLOCK-CMD-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Raw TeX command block parsing,High,verified_smoke,smoke,,Parses standalone backslash command lines as RawBlock tex
RD-MD-RAWTEX-BLOCK-ENV-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Raw TeX environment block parsing,High,verified_smoke,smoke,,Parses \begin{env} ... \end{env} blocks as RawBlock tex
RD-MD-RAWTEX-BLOCK-FENCE-TEX-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Raw fenced `{=tex}` block parsing,High,verified_smoke,smoke,,Parses fenced raw tex blocks into RawBlock tex
RD-MD-RAWTEX-BLOCK-FENCE-LATEX-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Raw fenced `{=latex}` block parsing,High,verified_smoke,smoke,,Parses fenced raw latex blocks into RawBlock latex
WR-MD-RAWTEX-INLINE-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/markdown.py,Markdown raw TeX/LaTeX inline emission,High,verified_smoke,smoke,,RawInline tex and latex normalize to backtick raw-attribute syntax
WR-MD-RAWTEX-BLOCK-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/markdown.py,Markdown raw TeX/LaTeX block emission,High,verified_smoke,smoke,,RawBlock tex and latex normalize to fenced raw blocks
WR-MD-RAWTEX-NORM-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/markdown.py,Markdown raw TeX normalization parity,High,verified_smoke,smoke,,Bare raw tex commands and environments normalize to fenced/raw-attribute markdown like Pandoc
WR-JSON-RAWTEX-INLINE-001,Writer,src/Text/Pandoc/Writers/JSON.hs,src/pandoc_py/writers/pandoc_json.py,Pandoc-JSON RawInline tex/latex payload emission,High,verified_smoke,smoke,,Raw inline tex and latex payloads pass through format and text unchanged
WR-JSON-RAWTEX-BLOCK-001,Writer,src/Text/Pandoc/Writers/JSON.hs,src/pandoc_py/writers/pandoc_json.py,Pandoc-JSON RawBlock tex/latex payload emission,High,verified_smoke,smoke,,Raw block tex and latex payloads pass through format and text unchanged
AST-INLINE-CITATION-001,AST,pandoc-types / Text.Pandoc.Definition,src/pandoc_py/ast/__init__.py,Citation record primitive supported,High,verified_smoke,smoke,,"Supports citation id, prefix, suffix, mode, note number placeholder, and hash placeholder"
AST-INLINE-CITE-001,AST,pandoc-types / Text.Pandoc.Definition,src/pandoc_py/ast/__init__.py,Cite inline node supported,High,verified_smoke,smoke,,Carries citation list plus plain-source inline rendering for exact Pandoc-JSON payload parity
RD-MD-CITE-BRACKET-001,Reader,src/Text/Pandoc/Readers/Markdown.hs and src/Text/Pandoc/Parsing/Citations.hs,src/pandoc_py/readers/markdown.py,Bracketed citation parsing,High,verified_smoke,smoke,,Parses constrained bracketed citations like [@key] into Cite nodes
RD-MD-CITE-PREFIX-001,Reader,src/Text/Pandoc/Readers/Markdown.hs and src/Text/Pandoc/Parsing/Citations.hs,src/pandoc_py/readers/markdown.py,Citation prefix parsing,High,verified_smoke,smoke,,Supports plain-text citation prefixes on the first citation in a bracketed group
RD-MD-CITE-SUPPRESS-001,Reader,src/Text/Pandoc/Readers/Markdown.hs and src/Text/Pandoc/Parsing/Citations.hs,src/pandoc_py/readers/markdown.py,Suppress-author citation parsing,High,verified_smoke,smoke,,Supports -@key inside bracketed citations
RD-MD-CITE-AUTHOR-001,Reader,src/Text/Pandoc/Readers/Markdown.hs and src/Text/Pandoc/Parsing/Citations.hs,src/pandoc_py/readers/markdown.py,Author-in-text citation parsing,High,verified_smoke,smoke,,Supports bare author-in-text citations like @key
RD-MD-CITE-AUTHOR-SUFFIX-001,Reader,src/Text/Pandoc/Readers/Markdown.hs and src/Text/Pandoc/Parsing/Citations.hs,src/pandoc_py/readers/markdown.py,Author-in-text citation suffix parsing,High,verified_smoke,smoke,,Supports immediate bracketed suffixes after author-in-text citations like @key [p. 3]
RD-MD-CITE-MULTI-001,Reader,src/Text/Pandoc/Readers/Markdown.hs and src/Text/Pandoc/Parsing/Citations.hs,src/pandoc_py/readers/markdown.py,Multiple citations in one group,High,verified_smoke,smoke,,Supports semicolon-separated citation groups with suffix on the trailing citation item
WR-MD-CITE-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/markdown.py,Markdown citation emission,High,verified_smoke,smoke,,Emits bracketed and author-in-text citation forms from Cite nodes
WR-MD-CITE-NORM-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/markdown.py,Markdown citation locator normalization parity,High,verified_smoke,smoke,,Normalizes p./pp. locator spacing to Pandoc-style non-breaking spaces
WR-JSON-CITE-001,Writer,src/Text/Pandoc/Writers/JSON.hs,src/pandoc_py/writers/pandoc_json.py,Pandoc-JSON Cite payload emission,High,verified_smoke,smoke,,Emits full Cite payload with citation list and literal citation-source inlines
WR-JSON-CITE-NOTENUM-001,Writer,src/Text/Pandoc/Writers/JSON.hs,src/pandoc_py/writers/pandoc_json.py,Pandoc-JSON citation note numbering parity,High,verified_smoke,smoke,,Sequential citationNoteNum assignment now matches Pandoc across separate Cite occurrences in one document
WR-HTML-CORE-001,Writer,src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/writers/html.py,HTML paragraph and heading emission for current AST slice,High,verified_smoke,smoke,,Verified on curated HTML smoke corpus
WR-HTML-AUTOLINK-001,Writer,src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/writers/html.py,HTML autolink and email-autolink emission,High,verified_smoke,smoke,,Matches Pandoc uri/email class conventions
WR-HTML-ATTR-001,Writer,src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/writers/html.py,"HTML attribute emission for headings, links, images, spans, divs, and code blocks",High,verified_smoke,smoke,,Custom attributes normalize to data-* HTML attrs
WR-HTML-FIGURE-001,Writer,src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/writers/html.py,Standalone image paragraphs normalize to HTML figure output,High,verified_smoke,smoke,,Figure id lives on figure; remaining attrs stay on img
WR-HTML-CODEBLOCK-001,Writer,src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/writers/html.py,HTML code-block emission on no-highlight baseline,High,verified_smoke,smoke,,Oracle route uses --no-highlight to keep comparison structural
WR-HTML-BQUOTE-001,Writer,src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/writers/html.py,HTML block-quote emission for current block slice,High,verified_smoke,smoke,,Single and multiline quote paragraphs verified
WR-HTML-LIST-001,Writer,src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/writers/html.py,HTML compact and loose list emission for current list slice,High,verified_smoke,smoke,,Includes nested bullet/ordered list layout parity
WR-HTML-TASKLIST-001,Writer,src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/writers/html.py,HTML task-list checkbox emission,High,verified_smoke,smoke,,Bullet task lists carry task-list class; ordered lists keep numeric type attr
WR-HTML-DEFLIST-001,Writer,src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/writers/html.py,HTML definition-list emission,High,verified_smoke,smoke,,Simple and continuation-line definitions verified
WR-HTML-TABLE-001,Writer,src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/writers/html.py,HTML simple-table emission with caption and alignment support,High,verified_smoke,smoke,,Odd/even row classes and text-align styles verified
WR-HTML-FOOTNOTE-001,Writer,src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/writers/html.py,HTML footnote reference and endnote section emission,High,verified_smoke,smoke,,Backlink and doc-role attrs follow Pandoc HTML surface
WR-HTML-CITE-001,Writer,src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/writers/html.py,HTML citation span emission for current cite slice,High,verified_smoke,smoke,,Outputs class=citation plus data-cites payload
WR-HTML-MATH-001,Writer,src/Text/Pandoc/Writers/Math.hs and src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/writers/html.py,HTML math emission on MathJax baseline,High,verified_smoke,smoke,,Oracle route uses --mathjax for deterministic parity
WR-HTML-RAWHTML-001,Writer,src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/writers/html.py,Raw HTML inline/block passthrough on HTML route,High,verified_smoke,smoke,,Inline tags/comments and raw html blocks verified
WR-HTML-RAWTEX-001,Writer,src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/writers/html.py,Raw TeX/LaTeX omission on HTML route matches oracle baseline,Medium,verified_smoke,smoke,,Current HTML route drops raw tex/latex content like Pandoc baseline
CLI-MD-HTML-001,CLI,pandoc-cli/src/pandoc.hs,src/pandoc_py/cli/main.py,markdown -> html route through AST,High,verified_smoke,smoke,,Active via pandoc_py --to html
VER-DIFF-HTML-001,Verification,tests/ and scripts/run_differential.py,scripts/run_differential.py,Normalized HTML differential comparison,High,verified_smoke,smoke,,lxml-backed fragment normalization with attribute sorting and whitespace control
VER-DIFF-HTML-SMOKE-001,Verification,tests/fixtures/smoke/*,tests/unit/test_html_family.py and tests/differential/reports/smoke/SMOKE-MD-HTML-*,Curated HTML smoke corpus coverage across current AST slice,High,verified_smoke,smoke,,20 curated markdown->html fixtures under oracle comparison
WR-NATIVE-CORE-001,Writer,Text/Pandoc/Writers/Native.hs,src/pandoc_py/writers/native.py,Native paragraph and heading emission for current AST slice,High,verified_smoke,smoke,,Round-trip semantic parity through oracle native parser
WR-NATIVE-AUTOLINK-001,Writer,Text/Pandoc/Writers/Native.hs,src/pandoc_py/writers/native.py,Native autolink and email-autolink emission,High,verified_smoke,smoke,,Uses uri/email autolink classes in native attr payload
WR-NATIVE-ATTR-001,Writer,Text/Pandoc/Writers/Native.hs,src/pandoc_py/writers/native.py,"Native attribute emission for headings, links, images, spans, divs, and code blocks",High,verified_smoke,smoke,,Attr tuple parity on current slice
WR-NATIVE-FIGURE-001,Writer,Text/Pandoc/Writers/Native.hs,src/pandoc_py/writers/native.py,Standalone image paragraphs normalize to native Figure output,High,verified_smoke,smoke,,Figure + caption + image attr parity
WR-NATIVE-CODEBLOCK-001,Writer,Text/Pandoc/Writers/Native.hs,src/pandoc_py/writers/native.py,Native code-block emission for fenced and indented code blocks,High,verified_smoke,smoke,,Includes info-string into native attr classes
WR-NATIVE-BQUOTE-001,Writer,Text/Pandoc/Writers/Native.hs,src/pandoc_py/writers/native.py,Native block-quote emission for current block slice,High,verified_smoke,smoke,,
WR-NATIVE-LIST-001,Writer,Text/Pandoc/Writers/Native.hs,src/pandoc_py/writers/native.py,Native compact and loose list emission for current list slice,High,verified_smoke,smoke,,Preserves Plain vs Para list-item shaping
WR-NATIVE-TASKLIST-001,Writer,Text/Pandoc/Writers/Native.hs,src/pandoc_py/writers/native.py,Native task-list emission on current checkbox baseline,High,verified_smoke,smoke,,
WR-NATIVE-DEFLIST-001,Writer,Text/Pandoc/Writers/Native.hs,src/pandoc_py/writers/native.py,Native definition-list emission for current definition-list slice,High,verified_smoke,smoke,,
WR-NATIVE-TABLE-001,Writer,Text/Pandoc/Writers/Native.hs,src/pandoc_py/writers/native.py,Native simple-table emission with caption and alignment support,High,verified_smoke,smoke,,Round-trip equality through oracle native parser
WR-NATIVE-FOOTNOTE-001,Writer,Text/Pandoc/Writers/Native.hs,src/pandoc_py/writers/native.py,Native footnote note-block emission for current note slice,High,verified_smoke,smoke,,
WR-NATIVE-CITE-001,Writer,Text/Pandoc/Writers/Native.hs,src/pandoc_py/writers/native.py,Native Cite and Citation record emission for current cite slice,High,verified_smoke,smoke,,Sequential citationNoteNum parity maintained
WR-NATIVE-MATH-001,Writer,Text/Pandoc/Writers/Native.hs,src/pandoc_py/writers/native.py,Native inline and display math emission,High,verified_smoke,smoke,,
WR-NATIVE-RAWHTML-001,Writer,Text/Pandoc/Writers/Native.hs,src/pandoc_py/writers/native.py,Native RawInline/RawBlock HTML emission,High,verified_smoke,smoke,,
WR-NATIVE-RAWTEX-001,Writer,Text/Pandoc/Writers/Native.hs,src/pandoc_py/writers/native.py,Native RawInline/RawBlock tex/latex emission,High,verified_smoke,smoke,,
CLI-MD-NATIVE-001,CLI,app/Main.hs,src/pandoc_py/cli/main.py,CLI markdown -> native route through AST,High,verified_smoke,smoke,,
VER-DIFF-NATIVE-001,Verification,test/Tests/Writers/Native.hs,scripts/run_differential.py,Round-trip native->json differential comparison through oracle parser,High,verified_smoke,smoke,,Semantic native verification via oracle reparse
VER-DIFF-NATIVE-SMOKE-001,Verification,test/Tests/Writers/Native.hs,tests/differential/reports/smoke/SMOKE-MD-NATIVE-*.report.json,Curated native smoke corpus coverage across current AST slice,High,verified_smoke,smoke,,20 passing markdown->native reports
RD-JSON-CORE-001,Reader,Text/Pandoc/JSON.hs; Text/Pandoc/Definition,src/pandoc_py/readers/pandoc_json.py,Read Pandoc JSON document payload into current AST slice,High,verified_smoke,smoke,,Core top-level blocks list + document wrapper
RD-JSON-INLINE-001,Reader,Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,Read core inline tags from Pandoc JSON,High,verified_smoke,smoke,,Str/Space/Break/Emph/Strong/Strikeout/Sub/Sup/Code/Span/Link/Image/RawInline/Note
RD-JSON-ATTR-001,Reader,Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,Read Pandoc attr tuples for current slice,High,verified_smoke,smoke,,Identifier/classes/key-value attrs preserved
RD-JSON-CITE-001,Reader,Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,Read Cite payloads and citation metadata from Pandoc JSON,High,verified_smoke,smoke,,Supports prefix/suffix/mode/note_num/hash
RD-JSON-CODEBLOCK-001,Reader,Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,Read CodeBlock payloads and recover current info-string model,High,verified_smoke,smoke,,First class mapped to info string; remaining classes kept as attrs
RD-JSON-BQUOTE-001,Reader,Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,Read BlockQuote payloads from Pandoc JSON,Medium,verified_smoke,smoke,,
RD-JSON-LIST-001,Reader,Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,Read bullet and ordered list payloads from Pandoc JSON,High,verified_smoke,smoke,,Plain list-item blocks normalized into Paragraph in current AST
RD-JSON-TASKLIST-001,Reader,Text/Pandoc/Readers/Markdown.hs; Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,Read task-list structures through Pandoc JSON into current AST-compatible list shape,Medium,verified_smoke,smoke,,Verified on json->json/html/native smoke corpus
RD-JSON-DEFLIST-001,Reader,Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,Read DefinitionList payloads from Pandoc JSON,High,verified_smoke,smoke,,
RD-JSON-FOOTNOTE-001,Reader,Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,Read Note inline payloads from Pandoc JSON,High,verified_smoke,smoke,,Verified through footnote smoke corpus
RD-JSON-TABLE-001,Reader,Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,Read simple Table payloads from Pandoc JSON into current table slice,High,verified_smoke,smoke,,"Current slice supports rowspan=1, colspan=1 simple-head/body tables"
RD-JSON-FIGURE-001,Reader,Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,Read Figure payloads from Pandoc JSON into current figure slice,High,verified_smoke,smoke,,Current slice expects a single body Image
RD-JSON-MATH-001,Reader,Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,Read inline and display Math payloads from Pandoc JSON,Medium,verified_smoke,smoke,,
RD-JSON-RAW-001,Reader,Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,Read RawInline and RawBlock payloads from Pandoc JSON,Medium,verified_smoke,smoke,,
CLI-JSON-INPUT-001,CLI,pandoc executable / option surface,src/pandoc_py/cli/main.py,Accept --from json through the Python CLI,High,verified_smoke,smoke,,Routes current JSON input slice into markdown/json/html/native writers
VER-DIFF-JSON-JSON-001,Verification,Differential harness,scripts/run_differential.py,Structured JSON differential comparison active for json->json route,High,verified_smoke,smoke,,Oracle-backed smoke reports SMOKE-JSON-JSON-001..008
VER-DIFF-JSON-HTML-001,Verification,Differential harness,scripts/run_differential.py,Normalized HTML differential comparison active for json->html route,High,verified_smoke,smoke,,Oracle-backed smoke reports SMOKE-JSON-HTML-001..008
VER-DIFF-JSON-NATIVE-001,Verification,Differential harness,scripts/run_differential.py,Round-trip native differential comparison active for json->native route,High,verified_smoke,smoke,,Oracle-backed smoke reports SMOKE-JSON-NATIVE-001..008
VER-DIFF-JSON-SMOKE-001,Verification,Curated smoke corpus,tests/differential/reports/smoke,"Curated JSON-input smoke corpus passes on JSON, HTML, and native output rails",High,verified_smoke,smoke,,8 curated oracle JSON fixtures x 3 routes = 24 passing reports
VER-AST-ANCHOR-001,Verification,external pandoc-types/src/Text/Pandoc/Definition.hs,third_party/pandoc-types/ + trackers/AST_SOURCE_COVERAGE.csv,Local structural AST source anchor exists for current Python slice,High,verified_smoke,smoke,,Source anchor captured locally and tracked as part of active governance surface
VER-AST-COVERAGE-001,Verification,external pandoc-types/src/Text/Pandoc/Definition.hs,scripts/extract_pandoc_types_symbols.py + trackers/PANDOC_TYPES_SYMBOLS.csv,Generated AST source-coverage map proves current Python AST symbols are anchored to external Haskell definitions,High,verified_smoke,smoke,,Scripted coverage asset for current AST slice
INV-CORE-APP-001,Program/App,src/Text/Pandoc/App.hs,src/pandoc_py/app.py,Top-level application orchestration routes current supported conversions through a single app layer,High,verified_smoke,smoke,,Covered by unit orchestration tests and CLI integration smoke
INV-CORE-OPTIONS-001,Program/Options,src/Text/Pandoc/Options.hs,src/pandoc_py/cli/options.py,"Core CLI option/config surface with parser, normalization, and current-slice validation",High,verified_smoke,smoke,,"Supports -f/-t/-o, --version, optional stdin input path, and current alias normalization"
INV-CORE-PARSING-001,Parsing,src/Text/Pandoc/Parsing.hs and src/Text/Pandoc/Parsing/*,src/pandoc_py/parsing/common.py,Initial shared parsing substrate extracted from reader-local logic,High,verified_smoke,smoke,,"Text, attribute, and reference-label helpers now live outside the markdown reader"
INV-EXT-AST-001,External dependency,pandoc-types package (not present in main archive),third_party/pandoc-types/,Canonical Pandoc AST source dependency is now locally anchored for the active slice,High,verified_smoke,smoke,,Admitted after local source anchor and coverage assets landed
APP-CONVERT-CORE-001,Program/App,src/Text/Pandoc/App.hs,src/pandoc_py/app.py,Unified conversion function dispatches supported reader and writer routes,High,verified_smoke,smoke,,Covered by direct app conversion tests
CLI-OPTIONS-SHORTFLAGS-001,CLI,app/Main.hs; src/Text/Pandoc/Options.hs,src/pandoc_py/cli/options.py,CLI accepts -f/-t/-o short flags in the current slice,High,verified_smoke,smoke,,Unit coverage in test_cli_options_surface.py
